Fecha,Departamento,Municipio,DELITO,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
05/06/2019 00:00,CAQUETÁ,CARTAGENA DEL CHAIRÁ,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,08:00:00,BARRIO EL CENTRO,URBANA,CEMENTERIO,CONTUNDENTES,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,18.150.000,1
05/06/2019 00:00,CAQUETÁ,FLORENCIA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,ABBAS TURBAY,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,18.001.000,1
05/06/2019 00:00,CAUCA,POPAYÁN (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,RINCONCINTO PRIMAVERAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,19.001.000,1
05/06/2019 00:00,CAUCA,POPAYÁN (CT),ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,Lunes,16:00:00,SANTA TERESITA,URBANA,ESTABLECIMIENTO DE COMERCIO,CONTUNDENTES,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SUPERIOR,19.001.000,1
05/06/2019 00:00,CESAR,VALLEDUPAR (CT),ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,Lunes,18:00:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,20.001.000,1
05/06/2019 00:00,CHOCÓ,BOJAYÁ,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA LUZ,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,27.099.000,1
05/06/2019 00:00,CÓRDOBA,CERETÉ,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,13:00:00,CARACAS,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,23.162.000,1
05/06/2019 00:00,CÓRDOBA,CERETÉ,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,MARTINEZ,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,23.162.000,1
05/06/2019 00:00,CÓRDOBA,MONTERÍA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:47:00,LA VID,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,23.001.000,1
05/06/2019 00:00,CÓRDOBA,MONTERÍA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:47:00,LA VID,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,23.001.000,1
05/06/2019 00:00,CÓRDOBA,MONTERÍA (CT),ARTÍCULO 210 A. ACOSO SEXUAL,Lunes,11:23:00,VILLA MELISA,URBANA,CASAS DE HABITACION,ESCOPOLAMINA,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,23.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,19:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,49,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,18:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,23:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,19,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,23:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,37,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,45,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,00:00:00,BRASIL E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,07:00:00,CIUDADELA EL RECREO E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,3
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,18,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,SANTA CECILIA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,2,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,14,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,EDIFICIO,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,2
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,GINEBRA E-1,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,18,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,08:00:00,TUNJUELITO E-6,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,20:00:00,LA CITA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,11:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,07:00:00,FONTIBON E-9,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,Lunes,00:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,Lunes,00:00:00,PENSILVANIA E-16,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 218. PORNOGRAFÍA CON MENORES,Lunes,08:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11.001.000,1
05/06/2019 00:00,CUNDINAMARCA,COTA,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),Lunes,22:00:00,VER. MOYA,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,SECUNDARIA,25.214.000,1
05/06/2019 00:00,CUNDINAMARCA,FUSAGASUGÁ,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,16:00:00,VILLA CELESTE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.290.000,1
05/06/2019 00:00,CUNDINAMARCA,SOACHA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,JUAN PABLO I,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.754.000,1
05/06/2019 00:00,CUNDINAMARCA,SOACHA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,14:30:00,JUAN PABLO I,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.754.000,1
05/06/2019 00:00,CUNDINAMARCA,SOACHA,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,Lunes,11:00:00,CIUDAD LATINA I,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,SECUNDARIA,25.754.000,1
05/06/2019 00:00,CUNDINAMARCA,TOCANCIPÁ,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,VER.ÑA ESMERALDA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.817.000,1
05/06/2019 00:00,CUNDINAMARCA,VILLETA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,ACEMIRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25.875.000,1
05/06/2019 00:00,GUAJIRA,MAICAO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,10:00:00,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,44.430.000,1
05/06/2019 00:00,HUILA,GARZÓN,ARTÍCULO 210 A. ACOSO SEXUAL,Lunes,10:00:00,VEREDA EL MESON,RURAL,ESTABLECIMIENTO EDUCATIVO,ESCOPOLAMINA,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,41.298.000,1
05/06/2019 00:00,HUILA,GIGANTE,ARTÍCULO 210 A. ACOSO SEXUAL,Lunes,00:00:00,CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,41.306.000,1
05/06/2019 00:00,HUILA,PITALITO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,VEREDA CRIOLLO,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,ANALFABETA,41.551.000,1
05/06/2019 00:00,HUILA,TELLO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,15:45:00,BRISAS DE VILLAVIEJA,URBANA,PARQUES,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,41.799.000,1
05/06/2019 00:00,MAGDALENA,ARACATACA,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,Lunes,19:00:00,VILLA DEL RIO I,URBANA,APARTAMENTO EN CONJUNTO CERRADO,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,47.053.000,1
05/06/2019 00:00,MAGDALENA,EL BANCO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,10:00:00,CORREGIMIENTO MENCHIQUEJO,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,47.245.000,1
05/06/2019 00:00,MAGDALENA,FUNDACIÓN,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,19:30:00,VILLA VALERI,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,23,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,47.288.000,1
05/06/2019 00:00,MAGDALENA,FUNDACIÓN,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,09:00:00,FRANCISCO DE PAULA SANTANDER,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,47.288.000,1
05/06/2019 00:00,MAGDALENA,PLATO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,SAN RAFAEL,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,47.555.000,1
05/06/2019 00:00,MAGDALENA,SANTA MARTA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,17:05:00,URBANIZACION CONCEPCION No. 1-2-3-4-5,URBANA,APARTAMENTO,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,47.001.000,1
05/06/2019 00:00,MAGDALENA,SANTA MARTA (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,15:40:00,MINCA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,47.001.000,1
05/06/2019 00:00,META,RESTREPO,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,Lunes,00:00:00,VILLA REINA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,3,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50.606.000,1
05/06/2019 00:00,META,VILLAVICENCIO (CT),ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,Lunes,04:00:00,7 DE AGOSTO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ESCOPOLAMINA,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,50.001.000,1
05/06/2019 00:00,META,VILLAVICENCIO (CT),ARTÍCULO 218. PORNOGRAFÍA CON MENORES,Lunes,05:00:00,VEREDA APIAY,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50.001.000,1
05/06/2019 00:00,NARIÑO,GUAITARILLA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,CALLE REAL,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52.320.000,1
05/06/2019 00:00,NORTE DE SANTANDER,CÚCUTA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Lunes,16:05:00,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54.001.000,1
05/06/2019 00:00,NORTE DE SANTANDER,SILOS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,13:00:00,VEREDA RANCHADERA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,54.743.000,1
05/06/2019 00:00,PUTUMAYO,MOCOA (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Lunes,00:00:00,EL JORDAN,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,86.001.000,1
05/06/2019 00:00,PUTUMAYO,PUERTO ASÍS,ARTÍCULO 210 A. ACOSO SEXUAL,Lunes,09:00:00,EL CARMEN,URBANA,CASA EN CONJUNTO CERRADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,86.568.000,1
05/06/2019 00:00,QUINDÍO,ARMENIA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,08:00:00,CAFETERO,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,63.001.000,1
05/06/2019 00:00,RISARALDA,BELÉN DE UMBRÍA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,07:35:00,B. SAN MARCOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,66.088.000,1
05/06/2019 00:00,RISARALDA,DOSQUEBRADAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,06:00:00,EL ENSUEÑO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,66.170.000,1
05/06/2019 00:00,RISARALDA,PEREIRA (CT),ARTÍCULO 216. INDUCCIÓN A LA PROSTITUCIÓN (CIRCUNSTANCIAS AGRAVACIÓN),Lunes,00:00:00,SECTOR PARQUE LA LIBERTAD,URBANA,OFICINAS,ESCOPOLAMINA,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66.001.000,1
05/06/2019 00:00,SAN ANDRÉS,SAN ANDRÉS (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Lunes,03:06:00,BARRIO LA PAZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,80,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,88.001.000,1
05/06/2019 00:00,SANTANDER,EL PLAYÓN,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,EL CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,68.255.000,1
05/06/2019 00:00,SANTANDER,GÜEPSA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,07:00:00,VRDA  RINCON,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,-,COLOMBIA,NO REPORTA,-,-,68.327.000,1
05/06/2019 00:00,SANTANDER,GÜEPSA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,07:00:00,VRDA  RINCON,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,68.327.000,1
05/06/2019 00:00,SANTANDER,MATANZA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,00:00:00,EL CENTRO,URBANA,VEHICULO,SIN EMPLEO DE ARMAS,CONDUCTOR VEHICULO,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,68.444.000,1
05/06/2019 00:00,SANTANDER,PIEDECUESTA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Lunes,11:30:00,CENTRO P/TA,URBANA,ENTIDAD PUBLICA / ESTATAL,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,68.547.000,1
05/06/2019 00:00,SUCRE,LOS PALMITOS,ARTÍCULO 210 A. ACOSO SEXUAL,Lunes,08:00:00,CGTO. PALMITO,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,CONDUCTOR MOTOCICLETA,A PIE,50,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,70.418.000,1
